,name,rank,year,company.founded,company.name,company.relationship,company.sector,company.type,demographics.age,demographics.gender,location.citizenship,location.country code,location.gdp,location.region,wealth.type,wealth.worth in billions,wealth.how.category,wealth.how.from emerging,wealth.how.industry,wealth.how.inherited,wealth.how.was founder,wealth.how.was political
1173,Isaac Saba Raffoul,387,2001,1892,Groupo Casa Saba,founder,medicals,aquired,77,male,Mexico,MEX,725000000000.0,Latin America,self-made finance,1.3,Financial,True,Diversified financial,not inherited,True,True
1174,James Moran,387,2001,1968,JM Family Enterprises,founder,auto dealerships,new,82,male,United States,USA,10600000000000.0,North America,founder non-finance,1.3,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
1175,Johann Rupert,387,2001,1940,Rembrandt Group,relation,tobacco/luxury brands,new,50,male,South Africa,ZAF,122000000000.0,Sub-Saharan Africa,inherited,1.3,Traded Sectors,True,Consumer,father,True,True
1176,Kenneth Langone,387,2001,1979,Home Depot,founder,retail,new,65,male,United States,USA,10600000000000.0,North America,self-made finance,1.3,Financial,True,Money Management,not inherited,True,True
1177,Mikhail Fridman,387,2001,1989,Alfa Group,founder,finance,new,36,male,Russia,RUS,307000000000.0,Europe,privatized and resources,1.3,Resource Related,True,Energy,not inherited,True,True
1178,Patrick Guerrand,387,2001,1837,Hermes,relation,luxury fashion,new,0,male,France,FRA,1380000000000.0,Europe,inherited,1.3,0,True,Other,5th generation or longer,True,True
1179,Pierce Marshall,387,2001,1870,Standard Oil,relation,raw materials,new,0,male,United States,USA,10600000000000.0,North America,inherited,1.3,Resource Related,True,Energy,father,True,True
1180,Putera Sampoerna,387,2001,1913,Sampoerna,relation,cigarette,new,0,male,Indonesia,IDN,160000000000.0,East Asia,inherited,1.3,Traded Sectors,True,Consumer,father,True,True
1181,Richard Pratt,387,2001,1948,Visy Industries,relation,paper,new,66,male,Australia,AUS,379000000000.0,North America,inherited,1.3,Traded Sectors,True,Consumer,father,True,True
1182,Roberto Hernandez Ramirez,387,2001,1884,Banamex,former CEO,finance,aquired,0,male,Mexico,MEX,725000000000.0,Latin America,self-made finance,1.3,Financial,True,Money Management,not inherited,True,True
1183,Rong Yiren,387,2001,1978,China International Trust and Investment Corp,founder,finance,new,0,male,China,CHN,1330000000000.0,East Asia,privatized and resources,1.3,Financial,True,Money Management,not inherited,True,True
1184,Saleh Al Rajhi,387,2001,1957,Al-Rajhi Bank,founder,finance,new,89,male,Saudi Arabia,SAU,183000000000.0,Middle East/North Africa,self-made finance,1.3,Financial,True,Money Management,not inherited,True,True
1185,Silvio Scaglia,387,2001,1999,Fastweb,founder,communication,new,42,male,Italy,ITA,1160000000000.0,Europe,founder non-finance,1.3,Non-Traded Sectors,True,Media,not inherited,True,True
1186,Steven Jobs,387,2001,1976,Apple,founder,software,new,46,male,United States,USA,10600000000000.0,North America,founder non-finance,1.3,New Sectors,True,Technology-Computer,not inherited,True,True
1187,Vagit Alekperov,387,2001,1990,Lukoil,founder,raw materials,new,50,male,Russia,RUS,307000000000.0,Europe,privatized and resources,1.3,Resource Related,True,Energy,not inherited,True,True
1188,Vincent Smith,387,2001,1992,Patrol Software North America,founder,software,new,0,male,United States,USA,10600000000000.0,North America,founder non-finance,1.3,New Sectors,True,Technology-Computer,not inherited,True,True
1189,Wallace McCain,387,2001,1956,McCain Foods Limited,founder,service,new,71,male,Canada,CAN,733000000000.0,North America,founder non-finance,1.3,Traded Sectors,True,Consumer,not inherited,True,True
1190,William Levine,387,2001,1947,Outdoor Systems,founder,communication,new,0,male,United States,USA,10600000000000.0,North America,founder non-finance,1.3,Non-Traded Sectors,True,Constrution,not inherited,True,True
1191,Adolf Merckle,388,1996,1881,Ratiopharm,relation,medicals,new,61,male,Germany,DEU,2500000000000.0,Europe,inherited,1.0,New Sectors,True,Technology-Medical,4th generation,True,True
1192,Bernard (Barry) Sherman,388,2014,1959,Empire Laboratories,relation,medicals,new,72,male,Canada,CAN,0.0,North America,inherited,3.9,New Sectors,True,Technology-Medical,father,True,True
1193,Daniel Och,388,2014,1994,Och-Ziff Capital Management Group,"founder, chairman, ceo",finance,new,53,male,United States,USA,0.0,North America,self-made finance,3.9,Financial,True,Hedge funds,not inherited,True,True
1194,Donald Trump,388,2014,1920,The Trump Organization,relation,real estate,new,67,male,United States,USA,0.0,North America,inherited,3.9,Non-Traded Sectors,True,Media,father,True,True
1195,Heinz-Georg Baus,388,2014,1960,Bauhaus,founder,retail,new,80,male,Germany,DEU,0.0,Europe,founder non-finance,3.9,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
1196,"John Gokongwei, Jr.",388,2014,1954,JG Summit Holdings,founder,"manufacturing, real estate, aviation",new,86,male,Philippines,PHL,0.0,East Asia,self-made finance,3.9,Financial,True,Diversified financial,not inherited,True,True
1197,Martha Ingram,388,2014,1946,Ingram Industries,relation,transportation,new,78,female,United States,USA,0.0,North America,inherited,3.9,Non-Traded Sectors,True,"Retail, Restaurant",spouse/widow,True,True
1198,Riley Bechtel,388,2014,1898,Bechtel Corporation,relation and chairman,construction,new,61,male,United States,USA,0.0,North America,inherited,3.9,Non-Traded Sectors,True,Constrution,4th generation,True,True
1199,"Stephen Bechtel, Jr.",388,2014,1898,Bechtel Corporation,relation,construction,new,88,male,United States,USA,0.0,North America,inherited,3.9,Non-Traded Sectors,True,Constrution,4th generation,True,True
1200,Strwher family,389,1996,0,,,,,0,,Germany,DEU,2500000000000.0,Europe,,1.0,Traded Sectors,True,Consumer,not inherited,True,True
1201,Werhahn family,390,1996,1844,Wilh. Werhahn KG,,building materials,new,0,,Germany,DEU,2500000000000.0,Europe,inherited,1.0,Non-Traded Sectors,True,Constrution,not inherited,True,True
1202,Chao Kuang-Piu,391,1996,1960,,founder,wool,new,0,male,Hong Kong,HKG,160000000000.0,East Asia,founder non-finance,1.0,Traded Sectors,True,Consumer,not inherited,True,True
1203,Shoul Eisenberg,392,1996,1968,Israel Corporation,founder,fertalizers,state owned enterprise,0,male,Israel,ISR,109000000000.0,Middle East/North Africa,privatized and resources,1.0,Financial,True,Diversified financial,not inherited,True,True
1204,Sammy Ofer,393,1996,1950,Zodiac Maritime Agencies,relation,service,new,0,male,Israel,ISR,109000000000.0,Middle East/North Africa,inherited,1.0,Traded Sectors,True,Consumer,father,True,True
1205,Otani Family,394,1996,0,,,,,0,,Japan,JPN,4710000000000.0,East Asia,,1.0,Financial,True,Real Estate,not inherited,True,True
1206,Shoichiro Toyoda,395,1996,1937,Toyota Motors,relation,cars,new,0,male,Japan,JPN,4710000000000.0,East Asia,inherited,1.0,Traded Sectors,True,Consumer,3rd generation,True,True
1207,Junichi Murata,396,1996,0,,,,,0,,Japan,JPN,4710000000000.0,East Asia,,1.0,Traded Sectors,True,Non-consumer industrial,not inherited,True,True
1208,Alain Merieux,396,2014,1897,Institut Merieux,relation,medicals,new,76,male,France,FRA,0.0,Europe,inherited,3.8,New Sectors,True,Technology-Medical,3rd generation,True,True
1209,Alexander Abramov,396,2014,1992,EvrazHolding,Chairman,steel ,aquired,55,male,Russia,RUS,0.0,Europe,privatized and resources,3.8,Resource Related,True,Non-consumer industrial,not inherited,True,True
1210,Andreas von Bechtolsheim,396,2014,1982,Sun Microsystems,founder,software,new,58,male,Germany,DEU,0.0,Europe,founder non-finance,3.8,New Sectors,True,Technology-Computer,not inherited,True,True
1211,Jeffrey Skoll,396,2014,1995,Ebay,president,retail,new,49,male,United States,USA,0.0,North America,executive,3.8,New Sectors,True,Technology-Computer,not inherited,True,True
1212,Mark Shoen,396,2014,1945,U-haul,relation,service,new,62,male,United States,USA,0.0,North America,inherited,3.8,Non-Traded Sectors,True,"Retail, Restaurant",father,True,True
1213,Mitchell Rales,396,2014,1969,Danaher,founder,venture capitalist,new,57,male,United States,USA,0.0,North America,founder non-finance,3.8,Traded Sectors,True,Technology-Medical,not inherited,True,True
1214,Odd Reitan,396,2014,1972,Reitan Group,founder,service,new,62,male,Norway,NOR,0.0,Europe,founder non-finance,3.8,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
1215,Peter Hargreaves,396,2014,1981,Hargreaves Lansdown,founder,finance,new,67,male,United Kingdom,GBR,0.0,Europe,self-made finance,3.8,Financial,True,Money Management,not inherited,True,True
1216,Steve Wynn,396,2014,1973,Wynn Resorts (formarly Mirage Resorts),founder,real estate,new,72,male,United States,USA,0.0,North America,self-made finance,3.8,Financial,True,Real Estate,not inherited,True,True
1217,Uday Kotak,396,2014,1985,Kotak Mahindra Bank,founder,finance,new,54,male,India,IND,0.0,South Asia,self-made finance,3.8,Financial,True,Money Management,not inherited,True,True
1218,Walter Faria,396,2014,1994,Grupo Petropolis,owner,beer,aquired,58,male,Brazil,BRA,0.0,Latin America,executive,3.8,Traded Sectors,True,Consumer,not inherited,True,True
1219,William Koch,396,2014,1940,Koch industries,relation,  Oil refining,new,73,male,United States,USA,0.0,North America,inherited,3.8,Resource Related,True,Energy,father,True,True
1220,Halim Saad,397,1996,0,Renong,Chairman and Chief Executive Officer,,,0,male,Malaysia,MYS,101000000000.0,East Asia,privatized and resources,1.0,Financial,True,Diversified financial,not inherited,True,True
1221,Jeronimo Arango,398,1996,1958,Aurrera,founder,service,new,70,male,Mexico,MEX,397000000000.0,Latin America,founder non-finance,1.0,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
1222,Ricardo Salinas Pliego,399,1996,1906,Grupo Salinas/Group Elektra,relation,communication,new,40,male,Mexico,MEX,397000000000.0,Latin America,inherited,1.0,Non-Traded Sectors,True,"Retail, Restaurant",4th generation,True,True
1223,Autrey family,400,1996,0,,,,,0,,Mexico,MEX,397000000000.0,Latin America,,1.0,Traded Sectors,True,Non-consumer industrial,not inherited,True,True
1224,Ana Maria Brescia Cafferata,401,1996,1889,Grupo Prescia (now Pandora Group),relation,"mining, banking",new,0,female,Peru,PER,53975906967.0,Latin America,inherited,1.0,Resource Related,True,Mining and metals,father,True,True
1225,Eugenio Lopez,402,1996,1961,Jumex,owner,drinks,new,0,male,Philippines,PHL,82848194406.0,East Asia,self-made finance,1.0,Financial,True,Diversified financial,not inherited,True,True
1226,Saleh Kamel,403,1996,1969,Dallah al Baraka Group,founder,airport maintenance,new,54,male,Saudi Arabia,SAU,158000000000.0,Middle East/North Africa,self-made finance,1.0,Financial,True,Money Management,not inherited,True,True
1227,Abdul Aziz Al-Sulaiman,404,1996,1968,Rolaco Trading and Contracting Company,founder,construction,new,0,male,Saudi Arabia,SAU,158000000000.0,Middle East/North Africa,self-made finance,1.0,Financial,True,Money Management,not inherited,True,True
1228,Alicia and Esther Koplowitz,405,1996,1952,Construcciones y Contratas,relation,construction,aquired,0,female,Spain,ESP,641000000000.0,Europe,inherited,1.0,Non-Traded Sectors,True,Constrution,father,True,True
1229,Henri Andre,406,1996,1877,Andre & Cie,relation,grain,new,0,male,Switzerland,CHE,330000000000.0,Europe,inherited,1.0,Financial,True,Money Management,3rd generation,True,True
1230,Eric Andre,407,1996,1877,Andre & Cie,relation,grain,new,0,male,Switzerland,CHE,330000000000.0,Europe,inherited,1.0,Financial,True,Money Management,3rd generation,True,True
1231,Boonsong Asavabhokhin,408,1996,0,,,,,0,male,Thailand,THA,182000000000.0,East Asia,,1.0,Financial,True,Real Estate,not inherited,True,True
1232,Aloys Wobben,408,2014,1984,Enercon,founder,wind energy,new,62,male,Germany,DEU,0.0,Europe,privatized and resources,3.7,Resource Related,True,Energy,not inherited,True,True
1233,Axel Oberwelland,408,2014,1903,Storck,relation,candy,new,47,male,Germany,DEU,0.0,Europe,inherited,3.7,Traded Sectors,True,Consumer,4th generation,True,True
1234,Charles Dolan,408,2014,1972,Cablevision and HBO,founder,communication,new,87,male,United States,USA,0.0,North America,founder non-finance,3.7,Non-Traded Sectors,True,Media,not inherited,True,True
1235,Daniel Gilbert,408,2014,1985,Quicken Loans,founder,real estate,new,52,male,United States,USA,0.0,North America,self-made finance,3.7,Financial,True,Money Management,not inherited,True,True
1236,Gong Hongjia,408,2014,2001,Hikvision,owner and vice chair,security equipment,new,49,male,Hong Kong,HKG,0.0,East Asia,self-made finance,3.7,Financial,True,Diversified financial,not inherited,True,True
1237,Guenther Fielmann,408,2014,1972,Fielmann AG,founder,glasses,new,74,male,Germany,DEU,0.0,Europe,founder non-finance,3.7,0,True,Other,not inherited,True,True
1238,Igor Kesaev,408,2014,1991,Mercury Company,founder,cigarettes,new,47,male,Russia,RUS,0.0,Europe,privatized and resources,3.7,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
1239,Isabel dos Santos,408,2014,1997,Unitel Interneational Holdings,founder,telecom/investments,new,40,female,Angola,AGO,0.0,Sub-Saharan Africa,privatized and resources,3.7,Financial,True,Diversified financial,not inherited,True,True
1240,Jiang Bin,408,2014,2001,GoerTek,founder,electronic componants,new,47,male,China,CHN,0.0,East Asia,founder non-finance,3.7,New Sectors,True,Technology-Computer,not inherited,True,True
1241,John Sall,408,2014,1976,SAS institute,founder,software,new,65,male,United States,USA,0.0,North America,founder non-finance,3.7,New Sectors,True,Technology-Computer,not inherited,True,True
1242,Joseph Tsai,408,2014,1999,Alibaba,founder/vice chairman,retail,new,50,male,Canada,CAN,0.0,North America,executive,3.7,New Sectors,True,Technology-Computer,not inherited,True,True
1243,Karen Pritzker,408,2014,1957,Hyatt,relation,real estate,aquired,56,female,United States,USA,0.0,North America,inherited,3.7,Financial,True,Real Estate,father,True,True
1244,Martin & Olivier Bouygues,408,2014,1952,Bouygues S.A.,relation,construction,new,0,male,France,FRA,0.0,Europe,inherited,3.7,Non-Traded Sectors,True,Constrution,father,True,True
1245,Michael Stoschek,408,2014,1919,Brose,relation,auto parts,new,66,male,Germany,DEU,0.0,Europe,inherited,3.7,Traded Sectors,True,Consumer,3rd generation,True,True
1246,Murat Ulker,408,2014,1944,Yildiz Holding,relation,food products,new,54,male,Turkey,TUR,0.0,Middle East/North Africa,inherited,3.7,Traded Sectors,True,Consumer,father,True,True
1247,Nathan Kirsh,408,2014,1990,Jetro Holdings,investor,retail,aquired,82,male,Swaziland,SWZ,0.0,Sub-Saharan Africa,executive,3.7,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
1248,Niels Peter Louis-Hansen,408,2014,1957,Coloplast,relation,medicals,new,66,male,Denmark,DEN,0.0,Europe,inherited,3.7,New Sectors,True,Technology-Medical,father,True,True
1249,Ronald Lauder,408,2014,1946,Est?Lauder,relation,makeup,new,70,male,United States,USA,0.0,North America,inherited,3.7,Traded Sectors,True,Consumer,father,True,True
1250,Wu Yajun,408,2014,1995,Longfor Properties,founder,real estate,new,50,female,China,CHN,0.0,East Asia,privatized and resources,3.7,Financial,True,Real Estate,not inherited,True,True
1251,Zhang Jindong,408,2014,1990,Suning Group,founder/president,retail,new,50,male,China,CHN,0.0,East Asia,founder non-finance,3.7,Non-Traded Sectors,True,"Retail, Restaurant",not inherited,True,True
1252,Zhang Xin,408,2014,1995,SOHO China,founder,real estate,new,48,female,China,CHN,0.0,East Asia,self-made finance,3.7,Financial,True,Real Estate,not inherited,True,True
1253,John Sall,409,1996,1976,SAS institute,founder,software,new,54,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,New Sectors,True,Technology-Computer,not inherited,True,True
1254,James Jannard,410,1996,1975,"Oakley, Inc",founder,apparel and eyewear,new,46,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,Traded Sectors,True,Consumer,not inherited,True,True
1255,Kenneth Tuchman,411,1996,1982,Teletech,founder,outsourcing,new,0,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,Non-Traded Sectors,True,Media,not inherited,True,True
1256,Michael Bloomberg,412,1996,1981,Bloomberg,founder,finance, new,53,male,United States,USA,8100000000000.0,North America,founder non-finance,1.0,Non-Traded Sectors,True,Media,not inherited,True,True
